id,from_id,from_name,message,created_time,like_count,comment_count
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzg0NDczODMwMTU1MzQ5NA==,nhan.daothanh.566,Đt Nhan,"Arsenal + 168 Nguyễn Ngọc Hà Andy Nguyễn 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE4ODU2NDU5NDg3ODIxMjg=,maihuong5198,Hương Bang Mai,"Hai đội hoà - 143 Trần Thị Ánh Tuyết Tài Lém Lĩnh 1 tuần Trả lời 1",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzg2NzI5NjQ1NTczMDkxMA==,nhungnguyenh2t,Nguyen Nhung,"Arsenal - 77 Hương Bang Mai Huong Mai 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEzNDk1NjAwNDA0MTE0MDk=,thao.maj.391,Thao Mai,"PSG - 268 Phuong Dung Nguyen Bé Bông 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzgxNzU4MjEyNzg0MTY0Nw==,tuyen.coi.750295,Tuyên Coi,"PSG - 255 Bôp Nguyen ThuongThuong Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzMxMjI0MjkxNjQ2MzQ4ODc=,duy.tan.18102011,Đào Nhân,"PSG - 148 Nguyễn Huyền Mai Hanh Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzIwMzYwMDExNDA1OTgwNzc=,nguyenvan.tam.733,Nguyen Van Tam,"PSG - 174 Võ Hồng Phần Lan Hà Trung Kiên 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzI3MjM4NDc4NDA1NzcxNDgz,nguyen.phuong.701494,Nguyễn Phương,"PSG - 169 Nguyễn Lan Anh Nguyễn Mai Hương Nguyễn Hải Nam Phong Huyền Nguyễn 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE4MTAxOTE0MDY2MDg4MTc=,dao.duy.7169,Đào Công,"Hai đội hoà - 188 Nguyễn Huyền Nguyễn Hạnh Nguyễn Ngọc Hà 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE0NzAyNTc2MjQzMDQ4Njg=,thanh.nguyen.1805,Thành Nguyen,"PSG thắng - 248 Lê Vi Khang Hy Trần Thiện 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE1NTk3NzM1ODIxNzgxNTg=,profile.php,Ton Nguyen,"Arsenal - 298 Bôp Nguyen ThuongThuong Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEzMTE3NzQxNDY5OTU0MjM=,profile.php,Nguyễn Hương HnNh,"PSG - 197 Lan Lan Hoang Hoang Tây Khoai 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEyODYzNzg4MTY4OTc3NjE=,coi.duong.96592,Nguyễn Bình,"Fan cứng Arsenal - 273 Tây Khoai ThuongThuong Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzk3MzkzMjYwNTM1MDQ1Ng==,phuongphuong.lan.298396,PhươngPhương Lan,"PSG - 04 Bôp Nguyen ThuongThuong Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEwMjc0NjIyNzk2MTIxNjE=,profile.php,Đỗ Hiếuss,"PSG - 234 Bôp Nguyen ThuongThuong Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzgzNTMzNzM4NTkwMjU3Mw==,nguyen.lan.anh.11355,Nguyễn Lan Anh,"PSG - 041 - Angielica Dang Bìnhh Anhh Bebe 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzg2MzIwOTA3Mjg1Mzc0Nw==,inhht.924618,Định HT,"PSG - 232 Uyên Thu Văn Hạnh 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzg3OTk3MjczODQ3Nzk2MA==,profile.php,Ken Ken Nguyen,"PSG + 182 Mai Hoàng Hiền Hoàng Bảo Linh Hoàng Hoàng Minh 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEwMDI1MDg5MDIzMTA3OTQ=,trai.pho.lua,Trai Phố Lụa,"PSG + 096 Nam Trương Lý Yến Thi 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE0OTgzMDQxMTg0MTg5Njk=,profile.php,Lý May Mắn,"ARSENAL - 101 Duy Cao Lan Trần 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzMwNjEzMjU5MzczOTgyMTI=,aivy.tran.1213986,Nguyen An,"Arsenal - 111 Thanh Nguyen Midori Tran Hana Yuki 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEwMjc3MDEyNDMxNTc0NTE=,profile.php,Đỗ Hồng Hồng,"PSG - 148 ThuongThuong Nguyen Tây Khoai 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEzNDc2NDExMjQwOTIxMjM=,pmt1815,Phan Minh Triết,"PSG 181 Vu Ngọc Đức Diamo Joseph Nguyễn Lê Quỳnh Annhh Cẩm Nhung Nguyễn Thị Trần Đạt 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzk5NTI2NjAwNjMwNDQ4Mg==,pu.ly.751670,Sunny Thiên Thiên,"PSG - 198 Tuấn Leo Nguyễn Thu Hiền Shizu 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE5NDQ3Mjk3NjI4Nzg1NDQ=,coicoi.nguyen.313,Hoàng Lan,"Arsenal - 138 ThuongThuong Nguyen TuTu Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzk5MDcyMTg1NzA0MzA3Nw==,rose.yoga.2025,Rose Nguyen,"PSG - 058 LA Tho Phương Thảo Vũ Phan 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE3MDk1MDc3ODM3Mjc2Njc=,profile.php,Lee Chan Pu,"PSG - 259 Hien Nguyen Trần Thị Oanh 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEwMTY4Mjc0NDc1NzMzMzQ=,phu.lee.363592,Tui Là Nga Lee,"PSG - 239 Ngọc Huyền Hậu Phùng 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE2NDY2NTMwODYzODQyNzc=,cuong.bui.282951,Cường Bùi,"PSG - 173 Gia Long Kha Huy 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzI0NDE1MDczMTk2MjMwMDA=,tuyen.pham.530639,Tuyền Phạm,"PSG - 10 Nguyễn Đình Sương Nguyễn Nam Phương Bịch Bóng 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzQ3NzAwODM5NDMyMTkyNDA=,hien.nguyen.470726,Hiền Nguyễn,"PSG - 283 Thu Minh Sa Hà My Gấu Trúc 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEzMjA1NTEwMzY2ODY1NDk=,tuyen.nguyen.7359447,Tuyên Nguyễn,"Fan cứng PSG - 155 Bôp Nguyen TuTu Nguyen 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE0NzkzMzEwODMzNjUzNTE=,ky.kokoro.7,Ky Kokoro,"PSG - 145 Trai Phố Lụa Nam Trương 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE0NjA4NTAzMzUzMzEwMjQ=,profile.php,Huỳnh Tịnh,"Arsenal - 228 Đình Quí Trương Đan Nhi Gia Huy 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzI1MDQ5NzA2Nzk5NTc0MTA=,myheartwillgoon.si,Nguyen Thanh Hao,"Arsenal -248 Mai Hoàng Kim Hoa Hà Bùi Vui Vẻ Trương 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzI4MDgzNTg0OTYyMDA0OTc=,hoangryo989,Hoàng Ryo,"PSG - 263 Tuyền Phạm Vyl Hieu Mộng Tuyền 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE3NDk5NDc3ODY0MTY2NTk=,hung.gold.614274,Hùng Gold,"Arsenal - 168 Van Anh Nhựt Linh 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEyNDgwMTc5NzA1MTM2MTc=,son.nguyen.1701,Nguyễn Minh Sơn,"Fan cứng Arsenal - 178 Nguyễn Minh Giang Mạnh Du 1 tuần Trả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzIwNDUwNTAwMzY0MjgxODc=,minhduc1k99,Minh Đức,"Minh ĐứcPSG - 187 Bánh Mỳ Nông NghiệpSu Trần Su TrầnSầu Lẻ BóngNguyễn Minh ThưNguyễn Ngọc Mai1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE1NDIxNDk0NDA2MDEzMTM=,huanhuan.nguyen.1420,Nguyễnss Linh,"Fan cứngNguyễnss LinhPSG - 047 Lan Lan Hoang Hoang TuTu Nguyen1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE1MzQ3MzUwOTEzNzA1MzU=,nhut2306,Nguyễn Nhựt,"Nguyễn NhựtArsenal thắng 096 Tuấn Lê Thư Minh1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzI3MDY4ODQzNjYyNzY5ODM1,profile.php,Phuc Dang,"Phuc DangArsenal thắng 336 Vĩ Dương Đỗ Triệu1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzE2OTg2MDM0MDQ2MDQ5MjI=,xinmotitmayman,Minh Đức,"Minh ĐứcPSG 283 Biebers Nguyen  Quốc Đại1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzc1NjY5Nzk2MDgwMDkyMw==,anhtuan2615,Anh Tuấn,"Anh TuấnArsenal thắng 637 Anh Tuấn @ lâm chí Phuong Chi1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzEwMTg0OTAzNjcxOTMyMjU=,khoi.nguyen.173098,Khoi Nguyen,"Khoi NguyenArsenal thắng 281 Vĩ Dương Đỗ Triệu1 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzk1NjMwNTg3NzE2NzY5Ng==,profile.php,Lâm Hoàng Đức,"Lâm Hoàng ĐứcARSENAL THUA 0-3. 343  Duc Thang Duong Lâm Hoàng Đức Hoangcuc Lam1 tuầnThíchTrả lờiĐã chỉnh sửa",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzQzNTY3OTYzNzQ1NjEyNzA=,duc.thang.3572,Nguyễn Đức Thắng,"Nguyễn Đức ThắngPSG thắng Huyền Ruby Huyền Trần Nguyễn Ngọc Trang 6381 tuầnThíchTrả lời",1 tuần trước,0,0
Y29tbWVudDoxNTA0OTEyMTY0MzU4MDMwXzQ2MTY1MjY1Mzg2MzM1MDY=,tiendat.tran.50,Tran Tien Dat,"Tran Tien DatLouis de Voisard PSG ăn1 tuầnThíchTrả lời",1 tuần trước,0,0
